category,keyword,volume,global_volume,difficulty,parent_topic,intents,source_report,seed_used
crossrepo,what is a monorepo,4100,52000,40,what is a monorepo,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,trunk based development,4800,16000,27,trunk based development,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,version control systems,953000,970000,46,version control systems,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,repository,21000,90000,6,repository,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,nx,19000,175000,78,nx,informational;commercial;branded,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,ci cd,8300,49000,77,ci/cd,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,dependencies,4500,22000,19,dependencies,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,ai assistants,3800,6000,53,ai assistant,informational;commercial,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,nx monorepo,600,5600,29,nx,informational;branded,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,mono repo,500,3000,41,monorepo,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,what is nx,400,1300,71,what is nx,informational;branded,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,nx cloud,300,2200,18,nxcloud,informational;commercial;branded,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,monorepos,250,1100,40,monorepos,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,ai assisted development,250,900,21,ai assisted coding,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,what is monorepo,250,1300,24,what is a monorepo,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,install nx,200,700,14,install nx,informational;branded,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,lock step,500,600,3,lockstep,informational,related-terms,"monorepo,monorepo tools,monorepo vs polyrepo"
crossrepo,poly repo,150,200,5,monorepo vs polyrepo,informational,search-suggestions,"cross repo,multi repo,polyrepo,cross repository"
crossrepo,how to merge two repositories in github,20,50,5,how to merge repositories in github,informational;branded,search-suggestions,"cross repo,multi repo,polyrepo,cross repository"
crossrepo,when to use monorepo vs polyrepo?,no_data,no_data,no_data,no_data,question,serp-overview,monorepo vs polyrepo
crossrepo,is google still using monorepo?,no_data,no_data,no_data,no_data,question,serp-overview,monorepo vs polyrepo
crossrepo,are monorepos better for ai?,no_data,no_data,no_data,no_data,question,serp-overview,monorepo vs polyrepo
crossrepo,when not to use a monorepo?,no_data,no_data,no_data,no_data,question,serp-overview,monorepo vs polyrepo
crossrepo,what is the difference between mono repo and normal repo?,no_data,no_data,no_data,no_data,question,serp-overview,mono repo vs multi repo
crossrepo,when should i use mono repo?,no_data,no_data,no_data,no_data,question,serp-overview,mono repo vs multi repo
